pmid,allauthors,num_label
21479959,Gitonga L M,7445
21479959,Knapp M,12384
21477666,Makanya A N,14867
21477666,Hlushchuk R,8711
21477666,Djonov V,5303
21469272,Izugbara Chimaraoke O,9422
21469272,Ezeh Alex C,6046
21468304,Zeh Clement,31517
21468304,Weidle Paul J,30585
21468304,Nafisa Lillian,19286
21468304,Lwamba Humphrey M,14275
21468304,Okonji Jully,22374
21468304,Anyango Emily,1249
21468304,Bondo Philip,2828
21468304,Masaba Rose,15420
21468304,Fowler Mary Glenn,6471
21468304,Nkengasong John N,20732
21468304,Thigpen Michael C,28610
21468304,Thomas Timothy,28667
21466110,Ezeh Alex C,6046
21466110,Kodzi Ivy,12438
21466110,Emina Jacques,5840
21465721,Kodzi Ivy A,12439
21465721,Casterline John B,3699
21465721,Aglobitse Peter,501
21458287,Butt F M A,3438
21458287,Guthua S W,7992
21458287,Awange D A,1582
21458287,Dimba E A O,5252
21458287,Macigo F G,14500
21453454,Maitland Kathryn,14836
21453454,Molyneux Sassy,16955
21453454,Boga Mwamvua,2782
21453454,Kiguli Sarah,11511
21453454,Lang Trudie,13322
21450933,Owino Victor O,24031
21450933,Bahwere Paluku,1789
21450933,Bisimwa Ghislain,2637
21450933,Mwangi Christine M,18863
21450933,Collins Steve,4468
25566611,Wamonje Francis O,30026
25566611,Waihenya Rebecca K,29710
25566611,Ng'ang'a Zipporah,19964
25566611,Ngeranwa Joseph N,20086
24031662,Mwangi Margaret W,18924
24031662,Monda Ethel O,16974
24031662,Okoth Sheila A,22426
24031662,Jefwa Joyce M,9599
21447064,Waitumbi John N,29761
21447064,Gerlach Jay,7026
21447064,Afonina Irina,444
21447064,Anyona Samuel B,1261
21447064,Koros Joseph N,12676
21447064,Siangla Joram,27188
21447064,Ankoudinova Irina,1225
21447064,Singhal Mitra,27394
21447064,Watts Kate,30508
21447064,Polhemus Mark E,24859
21447064,Vermeulen Nicolaas M,29398
21447064,Mahoney Walt,14678
21447064,Steele Matt,27869
21447064,Domingo Gonzalo J,5342
21435767,Mberu Blessing Uchenna,15809
21435767,White Michael J,30812
21429801,Williams Thomas N,30937
21429801,Obaro Stephen K,21357
21429207,Warren Charlotte,30392
21429207,Abuya Timothy,219
21429207,Obare Francis,21351
21429207,Sunday Joseph,28148
21429207,Njue Rebecca,20662
21429207,Askew Ian,1441
21429207,Bellows Ben,2315
21426541,Wanjeri Joseph K,30229
21426541,Opeya Collins J O,23347
21424574,Odumo O B,21873
21424574,Mustapha A O,18288
21424574,Patel J P,24388
21424574,Angeyo H K,1195
21423615,Kaiser Reinhard,10170
21423615,Bunnell Rebecca,3342
21423615,Hightower Allen,8650
21423615,Kim Andrea A,11618
21423615,Cherutich Peter,4085
21423615,Mwangi Mary,18926
21423615,Oluoch Tom,22665
21423615,Dadabhai Sufia,4794
21423615,Mureithi Patrick,18030
21423615,Mugo Nelly,17465
21423615,Mermin Jonathan,16409
21420376,Ngotho Maina,20172
21420376,Kagira John M,10071
21420376,Kariuki Christopher,10703
21420376,Maina Naomi,14772
21420376,Thuita John K,28722
21420376,Mwangangi David M,18843
21420376,Farah Idle O,6107
21420376,Hau Jann,8409
21416064,Marsh V M,15327
21416064,Kamuya D K,10402
21416064,Parker M J,24339
21416064,Molyneux C S,16946
21413982,Gross Jessica M,7860
21413982,Rogers Martha F,25772
21413982,Teplinskiy Ilya,28514
21413982,Oywer Elizabeth,24179
21413982,Wambua David,29954
21413982,Kamenju Andrew,10350
21413982,Arudo John,1382
21413982,Riley Patricia L,25605
21413982,Higgins Melinda,8640
21413982,Rakuom Chris,25231
21413982,Kiriinya Rose,12123
21413982,Waudo Agnes,30510
21413602,Okemwa K A,22291
21413602,Gatongi P M,6922
21413602,Rotich J K,25951
21413582,Sande John Hafu,26326
21413582,Kaseje Dan,10818
21413582,Nyapada Linet,21136
21413582,Owino Victor O,24031
21413566,Angira C H O,1200
21413566,Otieno O A,23771
21413566,Muga R O,17403
21413566,Abong'o B O,140
21413564,Kagira J M,10069
21413564,Kanyari P W N,10518
21410944,Chilengi Roma,4145
21410944,Juma Rashid,9895
21410944,Abdallah Ahmed M,45
21410944,Bashraheil Mahfudh,2081
21410944,Lodenyo Hudson,14001
21410944,Nyakundi Priscilla,20979
21410944,Anabwani Evelyn,1084
21410944,Salim Amina,26244
21410944,Mwambingu Gabriel,18804
21410944,Wenwa Ednah,30680
21410944,Jemutai Julie,9606
21410944,Kipkeu Chemtai,12004
21410944,Oyoo George O,24148
21410944,Muchohi Simon N,17340
21410944,Kokwaro Gilbert,12548
21410944,Niehues Tim,20345
21410944,Lang Trudie,13322
21410944,Nzila Alexis,21251
21406740,Kaburi Josyline C,10003
21406740,Ngumbi Philip M,20241
21406740,Anjili Christopher O,1221
21406738,Mala Albert O,14963
21406738,Irungu Lucy W,9339
21406735,Ngumbi Philip M,20241
21406735,Irungu Lucy W,9339
21406735,Ndegwa Paul N,19558
21406735,Maniania Nguya K,15158
21393067,Mwachaka Philip M,18713
21393067,Ranketi Simeon S,25296
21393067,Nchafatso Obonyo G,19495
21393067,Kasyoka Ben M,10880
21393067,Kiboi Julius G,11431
21393006,Odumo O B,21873
21393006,Mustapha A O,18288
21393006,Patel J P,24388
21393006,Angeyo H K,1195
21390890,Okal Jerry,22217
21390890,Chersich Matthew F,4060
21390890,Tsui Sharon,29054
21390890,Sutherland Elizabeth,28168
21390890,Temmerman Marleen,28492
21390890,Luchters Stanley,14167
21390226,Ochola Lucy B,21585
21390226,Siddondo Bethsheba R,27198
21390226,Ocholla Harold,21606
21390226,Nkya Siana,20751
21390226,Kimani Eva N,11688
21390226,Williams Thomas N,30937
21390226,Makale Johnstone O,14858
21390226,Liljander Anne,13837
21390226,Urban Britta C,29212
21390226,Bull Pete C,3324
21390226,Szestak Tadge,28233
21390226,Marsh Kevin,15321
21390226,Craig Alister G,4650
21386971,Muturi Catherine N,18652
21386971,Ouma Johnson O,23916
21386971,Malele Imna I,14997
21386971,Ngure Raphael M,20271
21386971,Rutto Jane J,26096
21386971,Mithöfer Klaus M,16747
21386971,Enyaru John,5885
21386971,Masiga Daniel K,15463
21376609,Okumu Sanya B,22471
21376609,Chindia Mark L,4157
21376609,Gathece Loice W,6866
21376609,Dimba Elizabeth A O,5258
21376609,Odhiambo Walter,21779
21375768,Muema Daniel K M,17372
21375768,Ndungu Francis M,19746
21375768,Kinyanjui Samson M,11944
21375768,Berkley James A,2403
21375746,Ochako Rhoune,21480
21375746,Ulwodi Dunstone,29179
21375746,Njagi Purity,20418
21375746,Kimetu Steven,11775
21375746,Onyango Aggrey,23203
21375390,Kunyanga Catherine N,12936
21375390,Imungi Jasper K,9232
21375390,Okoth Michael W,22417
21375390,Biesalski Hans K,2541
21375390,Vadivel Vellingiri,29232
21374730,Ogeng'o Julius A,22000
21374730,Njongo Wanjiku,20597
21374730,Hemed Elbusaidy,8518
21374730,Obimbo Moses M,21400
21374730,Gimongo Jacob,7267
21373194,Kigen Gabriel,11488
21373194,Kimaiyo Sylvester,11663
21373194,Nyandiko Winstone,21089
21373194,Faragher Brian,6103
21373194,Sang Edwin,26369
21373194,Jakait Beatrice,9498
21373194,Owen Andrew,23980
21373194,Back David,1752
21373194,Gibbons Sara,7093
21373194,Seden Kay,26758
21373194,Khoo Saye H,11316
21371210,Barasa Edwine W,1950
21371210,English Mike,5876
21371051,Izugbara Chimaraoke O,9422
21371051,Wekesa Eliud,30621
21367527,Patel Ekta H,24386
21367527,Lubembe Donald M,14149
21367527,Gachanja James,6633
21367527,Mwaura Stephen,19085
21367527,Spooner Paul,27771
21367527,Toye Philip,28970
21356035,Atwoli Lukoye,1535
21356035,Mungla Prisca A,17907
21356035,Ndung'u Moses N,19730
21356035,Kinoti Kiende C,11896
21356035,Ogot Evans M,22063
21352608,Mala Albert O,14963
21352608,Irungu Lucy W,9339
21352608,Shililu Josephat I,27101
21352608,Muturi Ephantus J,18655
21352608,Mbogo Charles C,15857
21352608,Njagi Joseph K,20401
21352608,Githure John I,7424
21349318,Muthee J K,18421
21349318,Gakuya D W,6720
21349318,Mbaria J M,15782
21349318,Kareru P G,10655
21349318,Mulei C M,17704
21349318,Njonge F K,20595
21348608,Maamun Jeneby M,14332
21348608,Suleman Mbaruk A,28105
21348608,Akinyi Mercy,670
21348608,Ozwara Hastings,24189
21348608,Kariuki Thomas,10765
21348608,Carlsson Hans-Erik,3633
21346921,Moïsi Jennifer C,17232
21346921,Nokes D James,20766
21346921,Gatakaa Hellen,6849
21346921,Williams Thomas N,30937
21346921,Bauni Evasius,2157
21346921,Levine Orin S,13713
21346921,Scott J Anthony G,26707
21346123,Mburu David M,15974
21346123,Ndung'u Mary W,19728
21346123,Maniania Nguya K,15158
21346123,Hassanali Ahmed,8391
21340662,Beguy Donatien,2259
21340662,Kabiru Caroline W,9984
21340662,Zulu Eliya M,31662
21340662,Ezeh Alex C,6046
21336193,van Kooij Eline,31797
21336193,Schrever Inge,26636
21336193,Kizito Walter,12339
21336193,Hennaux Martine,8547
21336193,Mugenya George,17445
21336193,Otieno Elvis,23702
21336193,Trelles Miguel,28993
21336193,Ford Nathan P,6427
21336193,Chu Kathryn M,4252
21334737,Lang Trudie,13322
21334737,Cheah Phaik Yeong,3886
21334737,White Nicholas J,30814
21332984,Chohan Bhavna H,4204
21332984,Emery Sandra,5837
21332984,Wamalwa Dalton,29925
21332984,John-Stewart Grace,9704
21332984,Majiwa Maxwel,14849
21332984,Ng'ayo Musa,19970
21332984,Froggett Steve,6562
21332984,Overbaugh Julie,23957
21331166,Kumar Neeta,12903
21331166,Sayed Shahin,26508
21331166,Vinayak Sudhir,29449
21330744,Saidi Suleiman Mzee,26196
21330744,Yamasaki Shinji,31272
21330744,Lijima Yoshio,13828
21330744,Kariuki Sam,10753
21330741,Kakai Rose Muyoka,10183
21330741,Nasimiyu Josephine,19440
21330741,Odero Wilson,21718
21327135,Saidi H,26191
21327135,Ongeti W K,23116
21327135,Ogeng'o J,21997
21327133,Moturi N W,17199
21323398,Abubakar A,174
21323398,Holding P,8768
21323398,Mwangome M,18967
21323398,Maitland K,14834
21316192,English Mike,5876
21316192,Opiyo Newton,23367
21312200,Ommeh Sheila,22802
21312200,Budd Aidan,3275
21312200,Ngara Mtakai Vald,20037
21312200,Njaci Isaac,20385
21312200,de Villiers Etienne P,31737
21311664,Mason Ingrid,15504
21311664,Pons Jonathan,24882
21309563,Wawire Michael,30536
21309563,Oey Indrawati,21927
21309563,Mathooko Francis,15613
21309563,Njoroge Charles,20605
21309563,Shitanda Douglas,27136
21309563,Hendrickx Marc,8535
21309449,Tempia S,28493
21309449,Braidotti F,2998
21309449,Aden H H,351
21309449,Abdulle M H,91
21309449,Costagli R,4594
21309449,Otieno F T,23708
21305488,Ogeng'o Julius A,22000
21305488,Gatonga Patrick,6919
21305488,Olabu Beda O,22504
21302665,Ogeng'o Julius A,22000
21302665,Olabu Beda O,22504
21302665,Ong'era Dennis,23074
21302665,Sinkeet Simeon R,27411
21296117,Oria Prisca A,23457
21296117,Matini Wycliffe,15628
21296117,Nelligan Ian,19808
21296117,Emukule Gideon,5853
21296117,Scherzer Martha,26563
21296117,Oyier Beryl,24135
21296117,Ochieng Hezron N,21517
21296117,Hooper Laura,8843
21296117,Kanyuga Anne,10538
21296117,Muthoka Phillip,18451
21296117,Morales Kathleen F,17051
21296117,Nzioka Charles,21258
21296117,Breiman Robert F,3059
21296117,Katz Mark A,10925
21295300,Parker Robert K,24344
21295300,White Russell E,30819
21295300,Topazian Mark,28912
21295300,Chepkwony Robert,4036
21295300,Dawsey Sonja,4953
21295300,Enders Felicity,5860
21295079,Okombo John,22360
21295079,Ohuma Eric,22150
21295079,Picot Stephane,24717
21295079,Nzila Alexis,21251
21293745,Maseghe Mwachaka Philip,15443
21293745,Thuo Mbugua Eric,28740
21292908,Onguru Daniel,23129
21292908,Liang Yanmei,13784
21292908,Griffith Qyana,7823
21292908,Nikolajczyk Barbara,20358
21292908,Mwinzi Pauline,19158
21292908,Ganley-Leal Lisa,6789
21288576,Mwangi Duncan M,18867
21288576,Honda Yoshikazu,8821
21288576,Graham Simon P,7739
21288576,Pelle Roger,24518
21288576,Taracha Evans L N,28373
21288576,Gachanja James,6633
21288576,Nyanjui John K,21131
21288576,Bray Jocelyn,3045
21288576,Palmer Guy H,24239
21288576,Brown Wendy C,3208
21288576,Mwangi Waithaka,18954
21283743,Omosa-Manyonyi Gloria S,22923
21283743,Jaoko Walter,9558
21283743,Anzala Omu,1269
21283743,Ogutu Hilda,22107
21283743,Wakasiaka Sabina,29775
21283743,Malogo Roselyn,15031
21283743,Nyange Jacqueline,21112
21283743,Njuguna Pamela,20707
21283743,Ndinya-Achola Jeckoniah,19627
21283743,Bhatt Kirana,2500
21283743,Farah Bashir,6105
21283743,Oyaro Micah,24108
21283743,Schmidt Claudia,26587
21283743,Priddy Frances,25013
21283743,Fast Patricia,6135
21282193,Nderitu Leonard,19583
21282193,Lee John S,13552
21282193,Omolo Jared,22837
21282193,Omulo Sylvia,22942
21282193,O'Guinn Monica L,21306
21282193,Hightower Allen,8650
21282193,Mosha Fausta,17157
21282193,Mohamed Mohamed,16861
21282193,Munyua Peninah,17969
21282193,Nganga Zipporah,20032
21282193,Hiett Kelli,8637
21282193,Seal Bruce,26737
21282193,Feikin Daniel R,6183
21282193,Breiman Robert F,3059
21282193,Njenga M Kariuki,20468
21272433,McFadden Erin,16135
21272433,Taleski Sarah Jane,28299
21272433,Bocking Alan,2762
21272433,Spitzer Rachel F,27766
21272433,Mabeya Hillary,14342
21267459,Feikin Daniel R,6183
21267459,Olack Beatrice,22505
21267459,Bigogo Godfrey M,2550
21267459,Audi Allan,1542
21267459,Cosmas Leonard,4592
21267459,Aura Barrack,1565
21267459,Burke Heather,3361
21267459,Njenga M Kariuki,20468
21267459,Williamson John,30945
21267459,Breiman Robert F,3059
21266070,Obura Timona,21458
21266070,Brant William E,3030
21266070,Miller Fiona,16581
21266070,Parboosingh I John,24295
21247012,Kagira J M,10069
21247012,Kanyari P W N,10518
21244587,Tanga M C,28344
21244587,Ngundu W I,20255
21244587,Tchouassi P D,28454
21239690,van't Hoog Anna H,31864
21239690,Laserson Kayla F,13419
21239690,Githui Willie A,7413
21239690,Meme Helen K,16347
21239690,Agaya Janet A,479
21239690,Odeny Lazarus O,21675
21239690,Muchiri Benson G,17314
21239690,Marston Barbara J,15343
21239690,DeCock Kevin M,5005
21239690,Borgdorff Martien W,2860
21237715,Olotu Ally,22609
21237715,Lusingu John,14240
21237715,Leach Amanda,13503
21237715,Lievens Marc,13815
21237715,Vekemans Johan,29356
21237715,Msham Salum,17257
21237715,Lang Trudie,13322
21237715,Gould Jayne,7690
21237715,Dubois Marie-Claude,5454
21237715,Jongert Erik,9794
21237715,Vansadia Preeti,29326
21237715,Carter Terrell,3673
21237715,Njuguna Patricia,20708
21237715,Awuondo Ken O,1624
21237715,Malabeja Anangisye,14968
21237715,Abdul Omar,75
21237715,Gesase Samwel,7034
21237715,Mturi Neema,17278
21237715,Drakeley Chris J,5418
21237715,Savarese Barbara,26480
21237715,Villafana Tonya,29438
21237715,Lapierre Didier,13398
21237715,Ballou W Ripley,1888
21237715,Cohen Joe,4411
21237715,Lemnge Martha M,13631
21237715,Peshu Norbert,24612
21237715,Marsh Kevin,15321
21237715,Riley Eleanor M,25604
21237715,von Seidlein Lorenz,31872
21237715,Bejon Philip,2280
21235783,Mathias Derrick K,15606
21235783,Ochomo Eric,21611
21235783,Atieli Francis,1483
21235783,Ombok Maurice,22753
21235783,Bayoh M Nabie,2180
21235783,Olang George,22523
21235783,Muhia Damaris,17507
21235783,Kamau Luna,10306
21235783,Vulule John M,29525
21235783,Hamel Mary J,8166
21235783,Hawley William A,8441
21235783,Walker Edward D,29838
21235783,Gimnig John E,7264
21233701,Nthumba Peter M,20852
21233701,Cavadas Pedro C,3719
21233701,Landin Luis,13301
21226762,Ogeng'o Dorinah N,21996
21226762,Obimbo Moses M,21400
21226762,Ogeng'o Julius A,22000
21220265,English Mike,5876
21220265,Wamae Annah,29899
21220265,Nyamai Rachel,20996
21220265,Bevins Bill,2476
21220265,Irimu Grace,9316
21220263,Opiyo Newton,23367
21220263,English Mike,5876
21214960,Ochako Rhoune,21480
21214960,Fotso Jean-Christophe,6461
21214960,Ikamari Lawrence,9173
21214960,Khasakhala Anne,11292
21214892,Juma Elizabeth,9867
21214892,Zurovac Dejan,31677
21213034,Hassan Amin S,8380
21213034,Sakwa Erick M,26223
21213034,Nabwera Helen M,19269
21213034,Taegtmeyer Miriam M,28266
21213034,Kimutai Robert M,11815
21213034,Sanders Eduard J,26334
21213034,Awuondo Ken K,1623
21213034,Mutinda Maureen N,18505
21213034,Molyneux Catherine S,16948
21213034,Berkley James A,2403
21211554,Gathirwa J W,6880
21211554,Rukunga G M,26038
21211554,Mwitari P G,19177
21211554,Mwikwabe N M,19148
21211554,Kimani C W,11678
21211554,Muthaura C N,18417
21211554,Kiboi D M,11425
21211554,Nyangacha R M,21101
21211554,Omar S A,22704
21205376,Ibisomi Latifat,9124
21205376,Gyimah Stephen,8033
21205376,Muindi Kanyiva,17562
21205376,Adjei Jones,394
21205306,Mutua Martin K,18590
21205306,Kimani-Murage Elizabeth,11737
21205306,Ettarh Remare R,5993
23878701,Wangai Laura Nyawira,30149
23878701,Karau Muriira Geoffrey,10642
23878701,Njiruh Paul Nthakanio,20556
23878701,Sabah Omar,26133
23878701,Kimani Francis Thuo,11692
23878701,Magoma Gabriel,14636
23878701,Kiambo Njagi,11349
22754068,Odhiambo J A,21754
22754068,Lukhoba C W,14192
22754068,Dossaji S F,5380
22694888,Machoki S M,14484
22694888,Saidi H,26191
22694888,Ahmed M,568
22442538,Parkar Rafique B,24334
22442538,Hassan M A,8385
22442538,Otieno David,23693
22442538,Baraza Richard,1977
22384292,Alkizim Faraj Omar,828
22384292,Matheka Duncan,15574
22384292,Mwanda Otieno Walter,18817
21188528,Veerman Richard,29351
21188528,Reid Tony,25445
21185882,Obura E,21452
21185882,Masiga D,15459
21185882,Wachira F,29558
21185882,Gurja B,7978
21185882,Khan Z R,11279
21185790,Muchohi Simon N,17340
21185790,Thuo Nahashon,28742
21185790,Karisa Japhet,10689
21185790,Muturi Alex,18650
21185790,Kokwaro Gilbert O,12549
21185790,Maitland Kathryn,14836
21180457,Butt Fm,3441
21180457,Chindia Ml,4158
21180457,Kenyanya T,11160
21180457,Gathece Lw,6868
21180457,Rana F,25265
21179571,Olotu Ally,22609
21179571,Fegan Gregory,6173
21179571,Williams Thomas N,30937
21179571,Sasi Philip,26452
21179571,Ogada Edna,21948
21179571,Bauni Evasius,2157
21179571,Wambua Juliana,29962
21179571,Marsh Kevin,15321
21179571,Borrmann Steffen,2877
21179571,Bejon Philip,2280
21178193,Ojwang Benson Oduor,22197
21178193,Ogutu Emily Atieno,22103
21178193,Matu Peter Maina,15672
21176151,Lell Bertrand,13617
21176151,Köhler Carsten,13148
21176151,Wamola Betty,30019
21176151,Olola Christopher Ho,22590
21176151,Kivaya Esther,12316
21176151,Kokwaro Gilbert,12548
21176151,Wypij David,31218
21176151,Mithwani Sadik,16746
21176151,Taylor Terrie E,28445
21176151,Kremsner Peter G,12813
21176151,Newton Charles R J C,19903
21174223,Grace Delia,7728
21174223,Gilbert Jeffrey,7232
21174223,Lapar M Lucila,13396
21174223,Unger Fred,29194
21174223,Fèvre Sonia,6620
21174223,Nguyen-Viet Hung,20298
21174223,Schelling Esther,26555
21144086,Mutai Beth K,18335
21144086,Waitumbi John N,29761
21144084,Maina Robert N,14783
21144084,Walsh Douglas,29875
21144084,Gaddy Charla,6674
21144084,Hongo Gordon,8827
21144084,Waitumbi John,29760
21144084,Otieno Lucas,23756
21144084,Jones David,9769
21144084,Ogutu Bernhards R,22099
21144081,Chilengi Roma,4145
21144081,Gitaka Jesse,7299
21170387,Cettomai Deanna,3743
21170387,Kwasa Judith,13073
21170387,Kendi Caroline,11127
21170387,Birbeck Gretchen L,2603
21170387,Price Richard W,25009
21170387,Bukusi Elizabeth A,3313
21170387,Cohen Craig R,4407
21170387,Meyer Ana-Claire,16437
21154287,Ogeng'o J A,21998
21154287,Malek A A,14995
21154287,Kiama S G,11337
21154286,Mwachaka P M,18711
21154286,Ranketi S S,25294
21154286,Elbusaidy H,5744
21154286,Ogeng'o J,21997
21153801,Mutegi E,18376
21153801,Sagnard F,26176
21153801,Semagn K,26810
21153801,Deu M,5153
21153801,Muraya M,18011
21153801,Kanyenji B,10524
21153801,de Villiers S,31739
21153801,Kiambi D,11343
21153801,Herselman L,8603
21153801,Labuschagne M,13183
21146716,Basiye Frank L,2086
21146716,Schoone Gerard J,26625
21146716,Beld Marcel,2290
21146716,Minnaar Rene,16650
21146716,Ngeranwa Joseph N,20086
21146716,Wasunna Monique K,30464
21146716,Schallig Henk D F H,26537
21144065,Ntoburi Stephen,20857
21144065,Hutchings Andrew,9091
21144065,Sanderson Colin,26342
21144065,Carpenter James,3639
21144065,Weber Martin,30563
21144065,English Mike,5876
21139150,Kwena Z A,13088
21139150,Bukusi E A,3311
21139150,Ng'ayo M O,19969
21139150,Buffardi A L,3285
21139150,Nguti R,20278
21139150,Richardson B,25557
21139150,Sang N M,26376
21139150,Holmes K,8793
21132491,Adoli Florence K L,407
21132491,Lalah Joseph O,13250
21132491,Okoth Alexander O,22386
21129917,Ayugi J,1695
21129917,Ogengo J,22003
21129917,Macharia I,14415
21129917,Olabu B,22501
21129225,Nthumba Peter M,20852
21124900,Nduati Eunice W,19682
21124900,Ng Dorothy H L,19918
21124900,Ndungu Francis M,19746
21124900,Gardner Peter,6821
21124900,Urban Britta C,29212
21124900,Langhorne Jean,13375
21122118,Izugbara Chimaraoke O,9422
21122118,Ngilangwa David P,20122
