29886187	PMC6052676	 Int J Parasitol	 2018 Aug
29885751	NA	 BMC Public Health	 2018 Jun 8
29885624	NA	 BMC Infect Dis	 2018 Jun 8
29885436	NA	 Mol Cell Probes	 2018 Aug
29884163	PMC5994055	 PLoS One	 2018 Jun 8
29884140	PMC5994061	 J Int AIDS Soc	 2018 Jun
29883628	NA	 Am J Trop Med Hyg	 2018 Jun
29883462	PMC5993289	 Am J Primatol	 2018 Jun 8
29883052	NA	 Trop Anim Health Prod	 2018 Jun 7
29882508	NA	 Wellcome Open Res	 2017 Dec 29
29882365	NA	 Pan Afr Med J	 2017 Nov 24
29881925	NA	 Child Adolesc Psychiatry Ment Health	 2018 Jun 1
29881784	NA	 Child Adolesc Psychiatry Ment Health	 2018 Jun 1
29881508	PMC5989189	 BMC Infect Dis	 2018 Jun 7
29881454	PMC5984772	 PLoS One	 2018 Jun 7
29881453	PMC5984764	 PLoS One	 2018 Jun 7
29879917	PMC5992751	 PLoS Negl Trop Dis	 2018 Jun 7
29879171	PMC5991659	 Cardiovasc J Afr	 2018 May 24
29879159	PMC5991696	 Public Health Nutr	 2018 Jun 7
29879105	PMC5991654	 Pan Afr Med J	 2018 Jan 30
29878033	NA	 Pan Afr Med J	 2018 Jan 29
29877169	NA	 Pan Afr Med J	 2018 Jan 23
29875971	PMC5987082	 PLoS One	 2018 Jun 6
29875963	PMC5987072	 Emerg Themes Epidemiol	 2018 May 28
29875946	PMC5987110	 Nat Commun	 2018 Jun 5
29874284	PMC5991394	 Trials	 2018 Jun 5
29872450	PMC5972407	 Paediatr Anaesth	 2018 May
29872049	PMC5988799	 Paediatr Anaesth	 2018 May
29871696	PMC5989441	 Glob Health Epidemiol Genom	 2017 May 17
29870136	NA	 Front Microbiol	 2018 May 15
29870132	NA	 Sci Rep	 2018 Jun 4
29868219	PMC5870471	 Lancet	 2018 Jul 21
29867872	NA	 Malar J	 2018 Jun 4
29867184	PMC5986854	 BMC Health Serv Res	 2018 Jun 4
29866374	NA	 J Christ Nurs	 2018 Jul/Sep
29866116	PMC5987563	 Int J Tuberc Lung Dis	 2018 Jun 1
29866081	PMC5987602	 Epidemiol Psychiatr Sci	 2018 Jun 4
29863514	NA	 J Interpers Violence	 2018 Jun 1
29862949	NA	 Wellcome Open Res	 2018 May 3
29862937	NA	 Wellcome Open Res	 2017 Nov 29
29862883	NA	 BMJ Glob Health	 2018 May 24
29862326	NA	 Int J Hyg Environ Health	 2018 Jul
29862324	NA	 J Med Econ	 2018 Sep
29862055	PMC5969726	 BMC Womens Health	 2018 Jun 1
29861398	PMC6041725	 J Chem Ecol	 2018 Aug
29860920	NA	 J Hum Evol	 2018 Aug
29859095	PMC5984781	 PLoS One	 2018 Jun 1
29858747	NA	 Lancet Infect Dis	 2018 Jun
29857967	NA	 AIDS Behav	 2018 Jul
29856872	PMC5983461	 Theor Appl Genet	 2018 Sep
29856357	NA	 Parasit Vectors	 2018 May 31
29855975	NA	 Data Brief	 2017 Sep 27
29855674	PMC6096621	 J Immunol Res	 2018 Apr 30
29855375	PMC5984310	 Emerg Med Int	 2018 May 7
29854895	PMC5972815	 Adv Urol	 2018 Apr 24
29854851	NA	 Int J Hyg Environ Health	 2018 Jun
29854463	NA	 Child Abuse Negl	 2018 Aug
29854209	NA	 PLoS One	 2018 May 31
29853870	NA	 PLoS One	 2018 May 31
29853293	NA	 AIDS Patient Care STDS	 2018 Jun
29852364	NA	 Int J Gynaecol Obstet	 2018 May
29852008	PMC5978796	 Neurol Res Int	 2018 Apr 18
29851988	PMC5978990	 Evid Based Complement Alternat Med	 2018 Apr 22
29851503	NA	 Adv Bioinformatics	 2018 Apr 8
29851115	NA	 Int J Mol Sci	 2018 May 30
29850243	NA	 BMC Public Health	 2018 May 30
29849725	NA	 AIDS Care	 2018 Jun
29849611	NA	 Acad Med	 2018 Sep
29848989	PMC6032168	 Health Policy Plan	 2018 Jul 1
29848345	PMC5975408	 Adv Exp Med Biol	 2018
29848006	NA	 PeerJ	 2018 May 24
29847326	NA	 Malar J	 2018 May 29
29846599	PMC6005116	 Trop Med Int Health	 2018 Aug
29845545	NA	 Ultrasound Obstet Gynecol	 2018 May 28
29844995	PMC5971098	 Virol Sin	 2018 Jun
29843717	PMC5975267	 Int J Food Sci	 2018 Apr 2
29808960	NA	 Nat Ecol Evol	 2018 Jul
29808615	NA	 Brain Res Bull	 2018 May 25
29808439	NA	 J Fish Dis	 2018 May 28
29808161	NA	 Wellcome Open Res	 2018 Apr 11
29807995	NA	 Sex Reprod Healthc	 2018 Jun
29807146	NA	 BMC Health Serv Res	 2018 May 25
29806129	NA	 Harm Reduct J	 2018 May 25
29806038	NA	 Int J Equity Health	 2018 May 25
29804756	PMC5975971	 Am Heart J	 2018 Aug
29801496	PMC5970469	 J Infect Dis	 2018 May 25
29801494	PMC5970466	 Genome Announc	 2018 May 24
29801485	PMC5970478	 PLoS One	 2018 May 24
29800784	NA	 AIDS	 2018 Jun 19
29800309	NA	 AIDS	 2018 Jun 19
29798926	PMC5968732	 Scand J Pain	 2018 Jan 26
29796382	NA	 G3 (Bethesda)	 2018 Jul 2
29795589	PMC5967802	 Proc Biol Sci	 2018 May 30
29794492	NA	 Expert Rev Hematol	 2018 Jun
29794491	NA	 J Wildl Dis	 2018 May 24
29794277	NA	 Virol J	 2018 May 23
29794162	PMC6027885	 BMC Pregnancy Childbirth	 2018 May 23
29794044	PMC5998097	 Can J Psychiatry	 2018 Sep
29792762	NA	 J Clin Nurs	 2018 May 23
29792760	NA	 FEMS Microbiol Lett	 2018 Jun 1
29792207	PMC5966901	 Paediatr Int Child Health	 2018 Nov
29792180	PMC5966855	 Paediatr Int Child Health	 2018 Nov
29792077	NA	 Paediatr Int Child Health	 2018 Nov
29791745	NA	 Biomed Res Int	 2018 Jan 28
29790983	PMC5963300	 Sci Rep	 2018 May 22
29790845	NA	 J Public Health (Oxf)	 2018 May 18
29790841	NA	 J Econ Entomol	 2018 May 19
29790840	NA	 PLoS One	 2018 May 22
29790315	NA	 Mol Ecol Resour	 2018 May 22
29789804	NA	 Nat Microbiol	 2018 Jun
29789618	PMC5964242	 BMC Med	 2018 May 22
29788366	NA	 BMC Genomics	 2018 May 21
29788178	NA	 BJOG	 2018 May 21
29787579	PMC5963798	 PLoS Negl Trop Dis	 2018 May 21
29786943	NA	 Arch Virol	 2018 May 21
29784978	PMC5985962	 Curr Opin Plant Biol	 2018 May 17
29783977	PMC5963150	 Infect Dis Poverty	 2018 May 21
29783949	PMC5963192	 Trop Med Int Health	 2018 Jul
29782696	NA	 Mar Pollut Bull	 2018 Aug
29782500	PMC5983867	 Soc Sci Med	 2018 Jul
29781064	NA	 Afr J Reprod Health	 2018 Mar
29779966	NA	 Afr J Reprod Health	 2018 Mar
29779491	PMC5961482	 Environ Monit Assess	 2018 May 18
29779264	NA	 Sci Rep	 2018 May 18
29778407	NA	 BMC Public Health	 2018 May 18
29777956	NA	 Malar J	 2018 May 18
29777645	NA	 BMC Psychiatry	 2018 May 18
29777642	NA	 Mol Breed	 2018
29777312	PMC5959953	 Lancet Glob Health	 2018 Jul
29777161	PMC5959898	 Vet Parasitol	 2018 May 15
29776410	PMC5960164	 J Pain Symptom Manage	 2018 Aug
29776359	PMC5960182	 PLoS One	 2018 May 17
29776353	PMC5960084	 Trop Anim Health Prod	 2018 May 16
29773962	PMC5945787	 Crit Public Health	 2018 Apr 27
29773516	NA	 Pathog Immun	 2018
29773136	NA	 Biomed Res Int	 2018 Mar 25
29772280	NA	 Front Neurol	 2018 May 2
29771994	PMC5957373	 Eur J Clin Nutr	 2018 May 15
29770944	NA	 Proc Biol Sci	 2018 May 16
29770367	PMC5935049	 BMC Pregnancy Childbirth	 2018 May 16
29770360	NIHMS963178	 BMC Pregnancy Childbirth	 2018 May 16
29770326	NA	 Glob Health Action	 2018
29770117	NA	 J Acquir Immune Defic Syndr	 2018 Jun 1
29769749	PMC6124645	 AIDS Behav	 2018 May 16
29769364	PMC5966613	 AIDS Behav	 2018 May 16
29769063	PMC5956738	 Syst Parasitol	 2018 May 16
29769047	PMC5956968	 Int J Clin Pharm	 2018 May 15
29768107	NA	 Trauma Surg Acute Care Open	 2017 Dec 7
29767641	PMC5959049	 Blood Adv	 2018 May 22
29767325	NA	 J Health Popul Nutr	 2018 May 15
29767324	NA	 Malar J	 2018 May 15
29766407	NA	 BMC Pregnancy Childbirth	 2018 May 15
29766391	NA	 BMC Int Health Hum Rights	 2018 May 15
29766119	PMC5887833	 BMC Pediatr	 2018 May 15
29764843	PMC5965049	 JBI Database System Rev Implement Rep	 2018 May
29764520	PMC5952430	 AIDS	 2018 May 11
29764419	PMC5952621	 Clin Med Insights Pediatr	 2018 May 3
29764416	PMC5952618	 Sci Rep	 2018 May 14
29764412	PMC5952842	 Proc Natl Acad Sci U S A	 2018 May 29
29764391	PMC5953400	 J Econ Entomol	 2018 May 11
29762306	NA	 Pest Manag Sci	 2018 May 13
29762175	NA	 Lancet	 2018 Jun 30
29760577	PMC5946588	 Trop Med Int Health	 2018 Jul
29760399	PMC5951849	 Ann N Y Acad Sci	 2018 May 11
29760095	PMC5984526	 Sci Rep	 2018 May 11
29757415	NA	 BMC Health Serv Res	 2018 May 11
29756384	NA	 BMC Cancer	 2018 May 11
29753597	NA	 Genes (Basel)	 2018 May 3
29752836	NA	 Sci Total Environ	 2018 Oct 1
29752729	NA	 Cardiovasc J Afr	 2018 May/Jun 23
29752476	PMC5948199	 Semin Thorac Cardiovasc Surg	 2018 Spring
29751805	PMC5948900	 BMC Pregnancy Childbirth	 2018 May 10
29751793	PMC5948818	 Clin Infect Dis	 2018 Aug 16
29751546	PMC5977176	 PLoS One	 2018 May 10
29751313	NA	 J Interprof Care	 2018 May 10
29750227	NA	 Cardiovasc J Afr	 2018 Mar/Apr
29747950	NA	 Glob Health Action	 2018
29747593	PMC5946503	 Epidemiol Infect	 2018 Jul
29746619	PMC6094004	 Afr J AIDS Res	 2018 Jul
29746541	PMC5945023	 Glob Soc Welf	 2018 Mar
29746179	NA	 Clin Exp Dent Res	 2017 Apr 12
29745965	NA	 Antimicrob Resist Infect Control	 2018 May 2
29745782	NA	 Nature	 2018 May
29745351	NA	 Sci Rep	 2018 May 9
29745288	NA	 Nat Commun	 2018 May 9
29744286	NIHMS933880	 BMC Health Serv Res	 2018 May 9
29744178	PMC5719813	 BMC Public Health	 2018 May 9
29744041	PMC5930822	 J Infect Dis	 2018 May 5
29743693	NA	 J Infect Dis	 2018 Aug 24
29743617	PMC5943310	 Clin Infect Dis	 2018 May 5
29743572	PMC5943315	 Pediatr Blood Cancer	 2018 Aug
29743083	PMC5944159	 Front Genet	 2018 Apr 24
29743062	PMC5944038	 Reprod Health	 2018 May 8
29741740	PMC6037089	 Global Health	 2018 May 8
29741631	PMC6107741	 BMC Int Health Hum Rights	 2018 May 8
29741594	NA	 BMC Public Health	 2018 May 8
29741267	NA	 Curr Biol	 2018 May 7
29740476	NA	 Parasitol Res	 2018 May 8
29739429	PMC5941610	 BMJ Glob Health	 2018 May 3
29739421	PMC5941561	 BMJ Glob Health	 2018 May 2
29739403	PMC5941597	 Obstet Gynecol Int	 2018 Mar 15
29739374	PMC5941766	 Int J Environ Res Public Health	 2018 May 7
29738725	NA	 J R Army Med Corps	 2018 May 7
29736732	NA	 AIDS	 2018 Jul 17
29736274	PMC5935159	 J Eur Acad Dermatol Venereol	 2018 May 5
29736273	PMC5935164	 Crit Care	 2018 May 4
29736171	NA	 Sci Total Environ	 2018 Aug 1
29735895	PMC5981965	 PLoS One	 2018 May 4
29735488	NA	 Sci Rep	 2018 May 3
29734218	NA	 Am J Hum Biol	 2018 Jul
29729198	NA	 Malar J	 2018 May 2
29728116	PMC5936024	 BMC Public Health	 2018 May 3
29727983	NA	 BMC Public Health	 2018 May 2
29727457	PMC5935394	 BMC Microbiol	 2018 May 2
29725073	PMC5934376	 BMJ Open Sport Exerc Med	 2018 Apr 25
29722093	NIHMS959566	 Int Breastfeed J	 2018 Apr 30
29720181	PMC5932820	 Child Care Health Dev	 2018 Jul
29720139	PMC5932756	 BMC Vet Res	 2018 May 2
29720135	PMC5930505	 Fitoterapia	 2018 Jul
29720089	PMC5930741	 Public Health Action	 2018 Apr 25
29719726	PMC5926561	 Public Health Action	 2018 Apr 25
29719563	PMC5928566	 Public Health Action	 2018 Apr 25
29717504	NA	 Public Health Action	 2018 Apr 25
29716583	PMC5930519	 Public Health Action	 2018 Apr 25
29715541	NA	 Public Health Action	 2018 Apr 25
29713595	NA	 Public Health Action	 2018 Apr 25
29713594	NA	 Public Health Action	 2018 Apr 25
29713593	NA	 Public Health Action	 2018 Apr 25
29713592	NA	 Public Health Action	 2018 Apr 25
29713591	NA	 BMJ Glob Health	 2018 Apr 24
29713590	NA	 World J Gastroenterol	 2018 Apr 28
29713589	NA	 Sci Rep	 2018 Apr 30
29713588	NA	 Acta Trop	 2018 Apr 27
29713587	NA	 PLoS One	 2018 Apr 30
29713586	NA	 Foodborne Pathog Dis	 2018 Aug
29713512	PMC5922498	 South Afr J HIV Med	 2018 Mar 27
29713128	NA	 South Afr J HIV Med	 2018 Apr 12
29712918	PMC5928146	 Demogr Res	 2018 Jan-Jun
29709631	NA	 J Hum Evol	 2018 Aug
29708995	PMC5927442	 BMC Med	 2018 Apr 30
29708778	NA	 J Med Syst	 2018 Apr 28
29707384	PMC5913779	 Nurse Educ Today	 2018 Jul
29707383	PMC5913780	 World Neurosurg	 2018 May
29706796	NIHMS959118	 World Neurosurg	 2018 May
29706231	NA	 World Neurosurg	 2018 May
29706136	PMC5925837	 PLoS One	 2018 Apr 27
29705947	NA	 J Infect Dis	 2018 Jul 24
29704700	NA	 PLoS Negl Trop Dis	 2018 Apr 26
29702967	NA	 World J Pediatr Congenit Heart Surg	 2018 May
29702966	NA	 Appl Microbiol Biotechnol	 2018 Jun
29702965	NA	 Contemp Clin Trials Commun	 2017 Apr 28
29702700	PMC5922525	 Bull World Health Organ	 2018 Apr 1
29701830	PMC6057544	 Sci Transl Med	 2018 Apr 25
29698487	PMC5919633	 Parasit Vectors	 2018 Apr 25
29697020	NA	 Am J Trop Med Hyg	 2018 Jun
29696334	NA	 Am J Trop Med Hyg	 2018 Jun
29696163	PMC5898495	 Elife	 2018 Apr 25
29695878	PMC5872018	 Trials	 2018 Apr 24
29695457	NA	 Int J Equity Health	 2018 Apr 24
29695261	PMC5922315	 Trials	 2018 Apr 24
29692313	NA	 Reprod Health	 2018 Apr 24
29692308	NA	 Afr J AIDS Res	 2018 Jul
29690995	PMC5953541	 Zootaxa	 2018 Mar 4
29690916	PMC5978994	 Zootaxa	 2018 Mar 11
29690902	PMC5916835	 Zootaxa	 2018 Mar 21
29690899	PMC5916722	 Zootaxa	 2018 Mar 22
29690897	PMC5916717	 Zootaxa	 2018 Apr 10
29690829	NIHMS983112	 Zootaxa	 2018 Apr 17
29690444	NA	 Zootaxa	 2018 Jan 31
29690399	NA	 Zootaxa	 2018 Feb 18
29690315	NA	 Zootaxa	 2018 Jan 18
29690291	NA	 Tree Physiol	 2018 Jul 1
29690202	NA	 J Travel Med	 2018 Jan 1
29690148	NA	 Database (Oxford)	 2018 Jan 1
29690070	NA	 Ann Bot	 2018 Jun 28
29689948	NA	 Hum Vaccin Immunother	 2018 Apr 24
29689804	NA	 HLA	 2018 Apr 23
29688549	NA	 Virus Genes	 2018 Jun
29688491	NA	 Front Plant Sci	 2018 Apr 9
29688348	NA	 Front Microbiol	 2018 Apr 9
29688271	PMC6025207	 Hereditas	 2018 Apr 13
29688133	NA	 World J Gastroenterol	 2018 Apr 21
29687612	NA	 Bioscience	 2018 Apr 1
29687187	NA	 BMC Health Serv Res	 2018 Apr 23
29686690	NA	 J Public Health (Oxf)	 2018 Apr 19
29686664	NA	 J Acquir Immune Defic Syndr	 2018 Aug 15
29686601	PMC5899335	 J Acquir Immune Defic Syndr	 2018 Aug 15
29686468	NA	 AIDS	 2018 Apr 19
29686433	PMC5905662	 J Diabetes Res	 2018 Feb 26
29685138	PMC5914017	 J Trop Med	 2018 Feb 26
29684210	NA	 Int J Microbiol	 2018 Feb 27
29683994	NA	 Public Health Nutr	 2018 Sep
29683990	NA	 J Biosci Bioeng	 2018 Sep
29683845	NA	 Prev Chronic Dis	 2018 Apr 19
29682580	NA	 Vet Immunol Immunopathol	 2018 May
29681951	NA	 J Water Health	 2018 Apr
29681943	NA	 Zookeys	 2018 Apr 2
29681250	NA	 Science	 2018 Apr 20
29680369	NA	 Echo Res Pract	 2018 Jun
29679481	PMC5912924	 BMC Pregnancy Childbirth	 2018 Apr 19
29678234	PMC5956992	 Histopathology	 2018 Aug
29676762	NA	 Stat Methods Med Res	 2018 Jan 1
29674905	NA	 Glob Public Health	 2018 Aug
29674583	NA	 Zookeys	 2018 Mar 14
29674478	PMC5968833	 JMIR Med Inform	 2018 Apr 18
29673331	PMC5909235	 Public Health Nutr	 2018 Sep
29672901	NA	 Cult Health Sex	 2018 Apr 19
29671377	NA	 N Engl J Med	 2018 Apr 19
29671365	NA	 Environ Entomol	 2018 Jun 6
29670436	NA	 Clin Infect Dis	 2018 Apr 16
29669709	PMC5932328	 PLoS One	 2018 Apr 18
29669614	NA	 Clin J Gastroenterol	 2018 Apr 17
29669476	NA	 Proc Natl Acad Sci U S A	 2018 May 1
29669224	NA	 Sci Total Environ	 2018 Sep 1
29668876	NA	 Pediatr Crit Care Med	 2018 Jul
29668861	NA	 Sex Transm Dis	 2018 Apr 17
29668691	PMC5905951	 Emerg Infect Dis	 2018 May
29667077	NA	 Int J Tuberc Lung Dis	 2018 May 1
29666273	PMC5939094	 AIDS Care	 2018 Sep
29665544	NA	 BMJ Glob Health	 2018 Apr 12
29664874	NA	 Parasitology	 2018 Apr 17
29664764	NA	 Malar J	 2018 Apr 16
29664376	NA	 Environ Entomol	 2018 Jun 6
29663966	NA	 Int J Health Plann Manage	 2018 Apr 15
29663828	NA	 Nat Prod Res	 2018 Apr 16
29662693	PMC5898292	 Cell Tissue Res	 2018 Jul
29661259	NA	 Toxicon	 2018 Jun 15
29661245	PMC5902919	 Lancet HIV	 2018 May
29659772	NA	 Hosp Pract (1995)	 2018 Aug
29658138	NA	 J Evid Based Integr Med	 2018 Jan-Dec
29656660	NA	 Genome Announc	 2018 Apr 12
29656343	NA	 Lancet HIV	 2018 May
29654869	NA	 Lancet HIV	 2018 May
29653915	PMC5932190	 Lancet Infect Dis	 2018 Jun
29652559	NA	 Genes (Basel)	 2018 Apr 12
29651878	NA	 Int J Mol Sci	 2018 Apr 12
29650565	PMC5897804	 J Acquir Immune Defic Syndr	 2018 Aug 1
29650452	NA	 Evol Med Public Health	 2018 Feb 27
29650451	NA	 ScientificWorldJournal	 2018 Feb 15
29650424	PMC5968369	 Sci Rep	 2018 Apr 11
29649144	PMC5924551	 Nat Commun	 2018 Apr 11
29649101	PMC5979337	 BMC Public Health	 2018 Apr 11
29649078	NIHMS958043	 Asian-Australas J Anim Sci	 2018 Sep
29645009	PMC5888464	 Annu Rev Genomics Hum Genet	 2018 Apr 11
29643756	NA	 Epilepsia	 2018 May
29643434	PMC5895593	 BMJ Paediatr Open	 2017 Aug 11
29643376	PMC5895824	 BMJ Paediatr Open	 2017 Aug 31
29642875	PMC5896080	 Front Plant Sci	 2018 Mar 27
29642685	NA	 J Telemed Telecare	 2018 Jan 1
29641911	NA	 J Sci Food Agric	 2018 Apr 10
29637551	NA	 Am J Clin Nutr	 2018 Apr 1
29637157	PMC5862191	 J Econ Entomol	 2018 May 28
29637127	PMC5862186	 PLoS One	 2018 Apr 10
29636758	NA	 PLoS One	 2018 Apr 10
29635966	NA	 BMJ Glob Health	 2017 Sep 4
29635854	NA	 Pan Afr Med J	 2018 Jan 4
29635501	NA	 Animal	 2018 Aug
29635408	NA	 BMC Health Serv Res	 2018 Apr 10
29634772	PMC5892869	 BMC Pregnancy Childbirth	 2018 Apr 10
29634746	PMC5892892	 J Womens Health (Larchmt)	 2018 Apr 9
29632704	PMC5887868	 BMJ Glob Health	 2018 Mar 28
29632633	PMC5889516	 Pan Afr Med J	 2017 Nov 15
29631649	NA	 Pan Afr Med J	 2017 Nov 15
29631577	PMC5891984	 Front Microbiol	 2018 Mar 23
29631549	PMC5891962	 J Hum Evol	 2018 Apr 5
29630431	NA	 J Environ Sci (China)	 2018 Apr
29629190	PMC5884330	 Lancet Infect Dis	 2018 Jul
29629018	PMC5882212	 Mol Phylogenet Evol	 2018 Sep
29629015	PMC5882208	 J Plast Reconstr Aesthet Surg	 2018 Jun
29628919	NA	 Nutrition	 2018 Sep
29628118	NA	 Clin Microbiol Infect	 2018 Apr 3
29628084	NA	 Afr J Reprod Health	 2017 Dec
29627147	NA	 Glob Chang Biol	 2018 Apr 5
29626665	NA	 BMC Health Serv Res	 2018 Apr 5
29625902	NA	 BMC Health Serv Res	 2018 Apr 5
29625349	NA	 AIDS Patient Care STDS	 2018 Mar
29625170	NA	 J Virol	 2018 Jun 29
29624948	NA	 Malar J	 2018 Apr 4
29623683	NA	 Lancet Child Adolesc Health	 2018 Apr
29622012	PMC5887241	 Front Pediatr	 2018 Mar 16
29622003	PMC5887245	 BMJ Glob Health	 2018 Mar 21
29620927	NA	 MBio	 2018 Apr 3
29618644	PMC6026760	 BMJ Open	 2018 Apr 3
29618367	PMC5885365	 BMC Res Notes	 2018 Apr 3
29616236	PMC5859215	 PLoS One	 2018 Apr 3
29616202	NA	 Am J Trop Med Hyg	 2018 May
29616146	PMC5875677	 Mikrochim Acta	 2018 Apr 2
29615503	PMC5885025	 Pan Afr Med J	 2017 Nov 2
29615443	PMC5892750	 BMC Med Educ	 2018 Apr 2
29615129	PMC5883409	 BMC Public Health	 2018 Apr 2
29614069	PMC5882095	 J Pain Symptom Manage	 2018 Jul
29611500	NA	 Genome Biol Evol	 2018 Mar 1
29610992	NA	 Biomed Res Int	 2018 Jan 22
29610635	PMC5878850	 J Hum Evol	 2018 May
29609618	PMC5879558	 Malar J	 2018 Apr 2
29609567	PMC5879615	 Hum Resour Health	 2018 Apr 2
29608933	NA	 BMC Public Health	 2018 Apr 2
29608727	PMC5863221	 J Pediatr Surg	 2018 Jun
29607324	NA	 Glob Chang Biol	 2018 Aug
29606199	NA	 Parasite Immunol	 2018 Jun
29606144	PMC5879923	 Mol Ecol	 2018 Apr
29606133	PMC5879617	 AIDS Behav	 2018 Mar 30
29606106	PMC5880085	 Lancet Infect Dis	 2018 Jun
29605263	NA	 Int J Health Plann Manage	 2018 Apr
29604153	NA	 J Acquir Immune Defic Syndr	 2018 Jul 1
29604074	NA	 J Neurosurg Spine	 2018 Jun
29603484	NA	 J Int AIDS Soc	 2018 Mar
29603110	NA	 Phys Med	 2018 Apr
29602751	NA	 Nutrients	 2018 Mar 29
29602185	NA	 Pediatr Infect Dis J	 2018 Mar 24
29601404	NIHMS954648	 J Travel Res	 2018 Apr
29600909	NA	 Trop Anim Health Prod	 2018 Mar 28
29600595	NA	 Environ Monit Assess	 2018 Mar 29
29599081	NA	 Oecologia	 2018 May
29596369	PMC5946215	 Front Plant Sci	 2018 Mar 13
29596217	NA	 PLoS Negl Trop Dis	 2018 Mar 28
29595836	PMC5858643	 PLoS One	 2018 Mar 28
29594962	NA	 Science	 2018 Mar 16
29594685	PMC5874267	 Science	 2018 Mar 16
29594499	NA	 Glob Health Action	 2018
29593757	NA	 Cult Health Sex	 2018 Mar 28
29590175	PMC5891076	 Pediatr Surg Int	 2018 May
29590150	PMC5874021	 Theor Appl Genet	 2018 Jul
29590058	NA	 Epilepsia Open	 2017 Aug 19
29590054	NA	 Epilepsia Open	 2017 Mar 30
29589991	NA	 Epilepsia Open	 2017 Mar 13
29589793	NA	 Proc Natl Acad Sci U S A	 2018 Apr 17
29589096	PMC5899112	 Virol J	 2018 Mar 27
29589041	PMC6004277	 BMC Complement Altern Med	 2018 Mar 27
29588970	PMC5862110	 J Infect Dis	 2018 Jun 5
29588951	PMC5719857	 PLoS One	 2018 Mar 27
29588948	PMC5719853	 Insects	 2018 Mar 27
29588550	NA	 Am J Trop Med Hyg	 2018 May
29588414	PMC5910872	 Trop Anim Health Prod	 2018 Jun
29587796	PMC5870930	 Environ Monit Assess	 2018 Mar 27
29587734	PMC5872571	 Ann Intern Med	 2018 May 1
29584918	NA	 Orthop J Sports Med	 2018 Mar 19
29584732	PMC5870935	 BMJ Open	 2018 Mar 25
29584706	PMC6023282	 Lancet Psychiatry	 2018 Apr
29582728	NA	 BMC Pregnancy Childbirth	 2018 Mar 27
29582340	NA	 Food Res Int	 2018 Apr
29582158	NA	 Food Res Int	 2018 Apr
29582073	NA	 Microbiologyopen	 2018 Mar 25
29581994	PMC5862373	 Am J Phys Anthropol	 2018 Jul
29581211	PMC5875604	 PeerJ	 2018 Mar 13
29580610	NA	 Cancer Nanotechnol	 2018
29580207	PMC5870237	 J Public Econ	 2017 Dec
29579957	NA	 Public Health Nutr	 2018 Jul
29579943	NA	 Genet Sel Evol	 2018 Mar 26
29577643	NA	 Reprod Sci	 2018 Jan 1
29577231	NIHMS948414	 Clin Pharmacol Ther	 2018 Mar 25
29576942	PMC5861528	 Pediatr Obes	 2018 Jul
29576808	PMC5854759	 Syst Appl Microbiol	 2018 Jul
29576663	NIHMS918144	 Infect Dis Poverty	 2018 Mar 23
29576021	PMC6088532	 Curr Opin Infect Dis	 2018 Jun
29576014	PMC5868076	 Curr Opin HIV AIDS	 2018 May
29576000	NA	 Cardiovasc J Afr	 2018 Mar/Apr 23
29574688	NA	 Int J Gynaecol Obstet	 2018 Jul
29573239	NA	 South Afr J HIV Med	 2017 Nov 29
29571921	PMC6052332	 South Afr J HIV Med	 2017 Mar 31
29571301	PMC5865351	 Food Chem Toxicol	 2018 May
29570495	NA	 Trials	 2018 Mar 22
29570471	NA	 PLoS One	 2018 Mar 22
29570206	NA	 Teach Learn Med	 2018 Mar 22
29569396	NA	 Lancet	 2018 Mar 17
29568627	PMC5843143	 Attach Hum Dev	 2018 Mar 22
29568621	PMC5843261	 Attach Hum Dev	 2018 Mar 22
29567408	NA	 G Ital Dermatol Venereol	 2018 Apr
29566732	PMC5863846	 Food Sci Nutr	 2018 Jan 12
29566040	PMC5864021	 Food Sci Nutr	 2018 Jan 16
29565733	NA	 Int J Tuberc Lung Dis	 2018 Apr 1
29565011	NA	 Int J Tuberc Lung Dis	 2018 Apr 1
29564965	NA	 BMC Plant Biol	 2018 Mar 21
29564957	NA	 Health Policy Plan	 2018 May 1
29564879	NA	 Cochrane Database Syst Rev	 2018 Mar 21
29564118	PMC5849898	 AIDS Behav	 2018 Aug
29564115	PMC5849896	 Glob Health Sci Pract	 2018 Mar 30
29562997	NA	 PLoS One	 2018 Mar 20
29562979	NA	 Cult Health Sex	 2018 Mar 20
29562897	PMC5863462	 J Glaucoma	 2018 May
29562286	PMC5894083	 J Food Prot	 2018 Apr
29561063	NA	 Am J Trop Med Hyg	 2018 May
29560570	PMC6097726	 Am J Trop Med Hyg	 2018 May
29559495	PMC5878070	 Glob Public Health	 2018 Mar 20
29558474	PMC5860701	 J Mol Evol	 2018 Apr
29558253	NA	 Sci Rep	 2018 Mar 19
29557831	EMS76546	 Trends Plant Sci	 2018 May
29557673	NA	 Clin Neurophysiol	 2018 May
29557339	NA	 Int Perspect Sex Reprod Health	 2017 Sep 1
29557326	NA	 Fungal Biol	 2018 Apr
29557288	NA	 Best Pract Res Clin Obstet Gynaecol	 2018 May
29556741	NA	 Lancet	 2018 May 12
29555938	PMC5859108	 Virol Sin	 2018 Apr
29555431	PMC5931794	 Ecohealth	 2018 Mar 16
29554577	NA	 AIDS	 2018 May 15
29553629	NA	 AIDS	 2018 Jun 1
29553474	NA	 Glob Health Action	 2018
